time,gx,gy,gz,ax,ay,az,label
1700454306.0,-0.6242445,0.53130025,0.49601337,-1.1240777,11.987169,6.567894,0.0
1700454197.0,0.17257272,-0.4988097,-0.3648528,1.1246762,6.318897,1.417966,0.0
1700453907.0,-0.12250532,-0.5487439,-0.42384177,0.9379285,4.9745526,5.156512,0.0
1700455004.0,0.0468716,-0.4298339,0.25819328,2.2062569,13.307571,2.7491422,0.0
1700454197.0,0.27590328,-0.3141196,-0.13635375,0.18495208,7.6907744,0.83497787,0.0
1700454065.0,-0.3253049,0.03581949,0.44061968,0.23044191,10.387842,6.5241995,0.0
1700454998.0,-0.02996054,0.041278966,0.26152223,0.17178397,10.023325,3.330933,0.0
1700454641.0,-0.27683538,0.23808642,0.5396892,0.3764882,6.9545574,3.2028434,0.0
1700454257.0,-0.29188225,0.93090725,0.95753884,0.207697,7.844003,4.7620673,0.0
1700454744.0,0.8290414,-0.41265652,-0.5261071,2.0159178,11.6430025,6.459556,0.0
1700454301.0,0.5789708,-0.43808967,-0.62690765,3.394978,7.2969284,6.847417,0.0
1700453813.0,0.051132657,0.18602167,-0.08628636,0.06823475,7.2370734,5.9501896,0.0
1700454553.0,0.4186486,-0.27017748,-0.021837905,1.0708067,8.154651,2.6330233,0.0
1700454888.0,-0.36565176,-0.17909744,0.4386223,2.8790276,11.743559,7.917625,0.0
1700454147.0,0.33808804,-0.6984135,-0.107724786,1.2916719,12.861651,2.9406781,0.0
1700454105.0,-0.45433494,0.4937497,0.1523327,-0.98102415,8.645462,1.9111716,0.0
1700454318.0,0.19281273,-0.11318426,-0.04221107,3.0472202,12.099098,4.03004,0.0
1700455144.0,-0.12516847,-0.016644744,0.1105211,1.1336545,10.575189,5.4162827,0.0
1700454512.0,-0.39627808,0.5830987,0.22090904,0.5255273,10.031705,6.0106435,0.0
1700454227.0,0.244478,0.047936864,-0.09707215,0.24001873,9.169792,1.2126632,0.0
1700454534.0,0.25885907,-0.23515695,-0.4953476,1.7848774,8.6257105,3.366846,0.0
1700454552.0,-0.51319075,1.0856369,-0.00079894776,0.91578215,6.754043,2.7736826,0.0
1700454906.0,0.76818824,-0.30266804,-0.84288985,1.4634558,6.8384385,7.1167645,0.0
1700454102.0,0.10226531,0.19028272,-0.1741706,-0.33638534,7.088034,2.8293478,0.0
1700454715.0,0.2083922,-0.13262533,-0.3395528,-0.17058687,10.018537,8.333617,0.0
1700453922.0,0.3924165,-0.40293598,0.018775271,0.66020113,11.305421,7.5309615,0.0
1700454468.0,0.07390267,0.5250418,-0.21518326,-0.24779987,8.383896,5.6389437,0.0
1700454925.0,0.26871276,0.24794011,-0.07230477,1.103727,10.34774,2.9658175,0.0
1700454300.0,-0.30333382,0.17563534,-0.13981585,2.4390929,7.393295,1.5897499,0.0
1700453859.0,0.34061804,-0.4165181,-0.37297544,0.061650693,5.427655,8.82802,0.0
1700453866.0,-0.25792697,-0.12436953,0.05539371,-0.1933318,5.4061074,6.1824274,0.0
1700454651.0,0.107058994,-0.70493823,-0.69029087,0.96067345,5.7424927,3.2662897,0.0
1700454086.0,0.20985694,0.52584076,0.15339796,0.09935937,7.81228,-0.18854338,0.0
1700455052.0,-0.31252173,0.0015978955,0.3984086,-0.41240123,6.8480153,4.0779243,0.0
1700454498.0,0.61811924,0.50919604,-0.09693899,1.0055647,5.547365,1.0720038,0.0
1700454222.0,-0.18349166,0.2486059,0.09760478,-0.61890113,6.700772,-0.01616086,0.0
1700454004.0,0.33768857,-0.3528686,-0.13089427,-0.010773907,11.609484,7.803302,0.0
1700454918.0,-0.12903006,0.5813676,-0.079095826,-0.99538934,8.376115,3.7906199,0.0
1700454150.0,0.27909908,-0.13275848,-0.3620565,2.4001873,9.12131,2.8933928,0.0
1700454849.0,0.15592797,-0.384427,0.44954127,0.59855044,8.200141,4.466982,0.0
1700454568.0,0.042743705,-0.63929135,-0.71652293,4.951209,9.452309,6.7630215,0.0
1700454519.0,0.384427,0.1314269,-0.14993586,0.1604115,9.884461,5.345055,0.0
1700454844.0,-1.0093373,-0.011984216,0.3198454,2.3139958,6.2704144,4.530428,0.0
1700455063.0,-0.24794011,-0.42264336,0.37031227,2.1362264,10.625467,4.9548006,0.0
1700454269.0,0.06617951,0.07084003,0.47710496,-0.32561144,6.88333,2.939481,0.0
1700454109.0,0.08016109,-0.44621232,-0.101865835,1.1109096,6.042965,0.7314286,0.0
1700455101.0,0.35766226,-0.5078644,0.14194638,1.5167267,11.932103,4.107253,0.0
1700455127.0,0.105194785,0.16937692,0.34115067,2.1266496,11.537658,2.496554,0.0
1700455030.0,-0.3386207,0.002663159,-0.6657898,1.0923545,6.037578,2.0350714,0.0
1700454433.0,-0.09800425,-0.37590492,-0.7737809,0.5734113,6.4817023,2.005144,0.0
1700454425.0,-0.5495429,0.24208117,0.4810997,-1.0450691,7.5429325,6.52001,0.0
1700454476.0,0.23608905,0.36045858,0.3294328,0.6039374,6.257845,2.9227216,0.0
1700455003.0,0.11385005,-0.109189525,-0.51199234,3.8744168,11.868058,4.336498,0.0
1700454422.0,-0.19614168,-0.8584693,0.19174746,3.654749,13.326725,5.1367598,0.0
1700454149.0,0.21451746,-0.30320066,0.053662658,1.543063,12.6767,2.3612814,0.0
1700454516.0,-0.48323023,-0.01890843,0.6251766,2.469619,11.789648,6.8043213,0.0
1700455091.0,0.19947061,-0.08855004,-0.0972053,0.33279404,9.049484,1.0151415,0.0
1700454994.0,-0.23675485,0.2906838,0.30639645,-0.39923313,11.42094,5.8280854,0.0
1700454283.0,-0.64315295,1.0843053,0.10839058,-2.4666264,7.591415,4.196437,0.0
1700455095.0,-0.17257272,0.06977477,0.47417548,1.3928268,11.092935,4.83509,0.0
1700454970.0,0.1304948,0.29561067,-0.37736964,2.369661,11.92492,3.2890346,0.0
1700455059.0,0.27483803,0.6283724,0.20559588,0.48722005,6.6307416,1.4652514,0.0
1700454118.0,0.11864374,-0.17057534,0.1355548,0.99060094,11.227609,3.7475243,0.0
1700454288.0,-0.48283073,0.6723145,0.19907114,-2.107496,9.025542,4.435259,0.0
1700454783.0,-0.17856482,-0.685364,-0.30759487,1.1504139,6.5361705,4.080917,0.0
1700454644.0,0.83410144,2.2925806,-0.1941443,0.19273324,7.639898,6.175245,0.0
1700455147.0,-0.0073236874,-0.2593917,0.4854939,1.2234371,12.607267,4.437054,0.0
1700455161.0,-0.25286695,-0.27803382,-0.39827543,-0.12330139,7.6811976,1.472434,0.0
1700454376.0,0.11451584,0.5768403,-0.27670223,1.6807296,11.597513,4.5513773,0.0
1700453860.0,0.1782985,-0.068842664,0.011984216,-0.08379706,7.005434,7.554305,0.0
1700454248.0,0.3984086,-0.49082023,-0.3299654,-1.270124,6.419453,3.2225955,0.0
1700453926.0,-0.13382374,-0.17270587,0.34274858,-1.614889,10.005369,7.6243353,0.0
1700453838.0,-0.27031064,0.38016596,0.644884,-0.046088383,4.3023806,4.938041,0.0
1700454519.0,-0.15113428,0.59747976,0.38935387,-0.81881696,7.410054,4.51307,0.0
1700454855.0,-0.17603482,-0.32703593,0.2862896,0.1400608,8.848969,9.345168,0.0
1700453995.0,0.15126744,0.06964161,0.39188385,-1.5047557,9.415198,6.5008564,0.0
1700455114.0,0.2058622,0.259658,0.11278479,0.8242039,5.679645,2.8760347,0.0
1700454711.0,0.2894854,-0.1380848,-0.08109319,1.0749966,11.000159,7.0940194,0.0
1700453842.0,0.23329274,-0.55526865,-0.23702116,0.5386954,6.6846113,11.704654,0.0
1700455049.0,-0.5846966,0.5214465,0.5868271,0.6290765,11.426328,4.022857,0.0
1700455008.0,-0.31824753,-0.76339453,0.06724477,0.44651863,6.835446,2.4211364,0.0
1700454962.0,0.20133483,-0.7576688,-0.6884266,2.8072014,10.235212,5.0757074,0.0
1700454253.0,0.108923204,0.3522028,-0.5380913,-1.2467805,7.615956,4.3275194,0.0
1700455117.0,-0.17896429,0.05992108,0.6178529,0.8355764,9.498397,5.115212,0.0
1700454338.0,0.12676637,-0.5617934,0.014381059,-0.80564886,8.446744,5.0224366,0.0
1700454129.0,0.1960085,-0.47936863,-0.10106689,1.0959458,12.204443,3.3141737,0.0
1700455071.0,0.29028434,0.49854338,-0.21904483,1.0977415,6.7869635,1.1186907,0.0
1700454614.0,0.011451584,0.3575291,-0.28322697,1.198298,10.885238,6.2087636,0.0
1700454121.0,-0.28495803,-0.29015118,0.24221432,0.61112,12.083536,3.0148985,0.0
1700454741.0,-0.16378428,0.8720515,0.43942127,-0.1436521,9.925163,4.7602715,0.0
1700454596.0,-0.08655267,0.20759325,0.3864244,0.6667852,11.039664,5.8226986,0.0
1700454648.0,-0.45872915,0.21491694,0.5130576,0.073621705,5.999271,3.6912606,0.0
1700454357.0,-0.63902503,0.51132655,0.70041084,-0.60573304,7.797915,5.2181625,0.0
1700453858.0,0.1909485,-0.3065296,0.15446323,-2.0123265,6.4643445,8.952518,0.0
1700454687.0,-0.39228335,1.1659311,0.3588607,1.3557167,8.192958,4.5842977,0.0
1700454501.0,0.22130851,0.019041587,0.57457656,2.468422,10.6715555,4.9278655,0.0
1700454327.0,0.13728586,0.9833715,0.5290366,0.51355624,9.76954,4.4580035,0.0
1700453989.0,-0.022503695,-0.068842664,0.08548741,0.521936,10.992977,6.716933,0.0
1700454485.0,0.030360013,0.277368,0.30320066,0.7404069,7.9008656,2.2972364,0.0
1700454413.0,-0.216648,0.7253114,0.36724964,-1.2826935,8.036138,5.468955,0.0
1700454877.0,-0.49508128,-0.008921583,0.45300338,1.5783775,10.887632,6.8144965,0.0
1700454458.0,0.025300011,0.6827008,0.4785697,1.3515269,7.2741833,2.7311857,0.0
1700454269.0,0.19121483,0.8605999,-0.032357384,-0.76195467,8.59279,9.139266,0.0
1700453889.0,-0.30866015,0.23582274,0.19108167,-2.1918917,6.8522053,8.173206,0.0
1700454247.0,-0.2201101,-1.0278462,-0.02809633,-0.6344634,6.196194,1.9794062,0.0
1700454957.0,0.346477,-0.49388286,-0.3549991,2.5480292,12.743737,2.4426842,0.0
1700454738.0,0.33928648,-0.6458161,0.096006885,0.55485624,10.487801,4.8536453,0.0
1700453864.0,0.01824264,-0.1932122,-0.4930839,0.27832595,6.054936,4.610634,0.0
1700454761.0,0.028229486,0.73143667,0.17776588,-0.4758476,12.187684,5.3181205,0.0
1700454526.0,-0.53502864,-0.4567318,0.055793185,1.1168951,7.848193,5.5288105,0.0
1700453879.0,-0.6824345,-0.27909908,-0.14700638,-0.59017074,5.631761,6.9461775,0.0
1700453952.0,0.21797957,0.14687322,0.06444845,-0.89782566,5.6802435,3.7421372,0.0
1700454215.0,0.1447427,-0.26178855,-0.08082688,2.5192988,12.737153,2.429516,0.0
1700454929.0,0.11651321,0.12516847,0.27577013,-0.006584055,10.342353,3.5272577,0.0
1700454193.0,0.17896429,0.14833796,-0.05912213,0.36272156,6.047155,2.695871,0.0
1700454752.0,0.08655267,0.27150908,0.3910849,-0.7649474,6.6588736,1.7399861,0.0
1700453969.0,0.16511586,-0.30799434,0.045140546,-0.37948096,7.681796,2.8754363,0.0
1700454387.0,0.16551533,-0.80627143,-0.16644745,2.4366987,13.857041,2.6844985,0.0
1700454324.0,-0.05912213,-0.118377425,-0.093476884,3.7732618,10.745177,4.3197384,0.0
1700455174.0,-0.07869635,-0.00066578976,0.28908592,1.0899603,9.606135,4.1162314,0.0
1700454010.0,0.12583427,-0.16924377,-0.64315295,1.2802993,5.644929,4.598663,0.0
1700454990.0,0.3531349,0.56738603,0.35073805,-0.49679685,7.872135,1.2210429,0.0
1700454124.0,0.6897582,-0.14034848,-0.014114743,2.1811178,12.835316,2.9221232,0.0
1700453850.0,-0.31491858,-0.20799273,0.13981585,-0.1316811,8.0367365,10.210073,0.0
1700454701.0,0.50440234,-0.9265131,-0.5511408,3.4356794,11.845313,7.1502833,0.0
1700454408.0,-0.3423491,-0.19960378,0.23888537,-0.33399114,6.983288,0.7858967,0.0
1700453996.0,0.09187899,-0.5162534,-0.6647245,1.0845734,6.0477533,2.947861,0.0
1700454364.0,-0.057124764,0.7048051,0.20572904,1.0540473,10.723629,4.0707417,0.0
1700454438.0,0.40719703,0.6444845,-0.30386645,0.6655881,5.807136,2.0530279,0.0
1700454209.0,-0.29281434,-0.66645557,-0.14460954,0.8319851,8.748413,5.237316,0.0
1700454396.0,-0.3382212,-0.27230802,0.17590165,0.40581718,8.50181,8.770559,0.0
1700454055.0,-0.13195953,0.8732499,0.06644582,-0.46148238,9.085397,4.818331,0.0
1700453964.0,0.14713953,-0.23102905,-0.5054676,1.7393875,9.081207,9.1751795,0.0
1700454340.0,0.3829623,1.5053507,-0.21957746,-1.4628572,9.387665,3.7247794,0.0
1700453880.0,0.20146799,-0.14540848,-0.45393547,1.1893197,6.739678,6.994062,0.0
1700455000.0,-0.10199899,0.24754064,-0.06471477,-0.04369418,10.500969,3.572149,0.0
1700454244.0,0.12623374,-0.09773794,-0.16831166,-1.1408371,7.007828,4.7016134,0.0
1700454525.0,0.14740586,0.3055975,0.40080544,0.83258367,9.691729,4.583101,0.0
1700454563.0,0.17297219,-0.17470324,0.0126500055,3.108871,9.842564,7.4016747,0.0
1700454249.0,0.14940323,-0.13821796,-0.51585394,-1.8142064,8.159439,4.1425676,0.0
1700453890.0,0.12250532,-0.0022636852,-0.5571329,1.9063832,7.1490865,7.6530657,0.0
1700454599.0,0.6030724,0.17523587,-0.34368068,2.111686,10.051457,4.063559,0.0
1700454916.0,-0.24407853,-0.28362644,-0.053529497,0.10175357,10.948685,4.0683475,0.0
1700454795.0,-0.75274193,0.93090725,0.75540507,-0.36750996,7.9541364,6.5337763,0.0
1700454478.0,0.14514217,0.013715269,0.1431448,0.29328972,10.26514,5.6221843,0.0
1700453932.0,-0.48416233,-0.3585944,0.5929524,-1.3497312,9.950302,8.5886,0.0
1700455044.0,0.02796317,-0.28589013,-0.17763272,1.4682442,8.164826,0.825401,0.0
1700454269.0,0.38083175,-0.3885549,-0.7850993,0.25258827,4.6261964,4.0066967,0.0
1700454489.0,-0.028229486,-0.11744532,-0.5242429,1.4981717,5.9041014,2.6192567,0.0
1700454419.0,0.45393547,0.8052062,0.037683703,0.22146365,6.019023,2.2517467,0.0
1700453819.0,0.08748478,0.035420015,0.070307404,1.276708,5.732916,6.579865,0.0
1700454228.0,0.007989477,0.35806173,0.40839544,0.13706805,9.129091,1.1563994,0.0
1700454887.0,0.24074958,-0.55460286,-0.24660853,2.8712463,11.971008,6.9916677,0.0
1700454683.0,0.09760478,0.27324012,0.39614493,2.2948422,9.363723,4.317344,0.0
1700454116.0,0.27537066,-0.17243955,-0.09028109,3.233968,11.246762,1.2509704,0.0
1700453937.0,0.03648528,0.54794496,0.06671213,-0.90141696,6.3907228,2.8137856,0.0
1700454377.0,-0.78722984,1.0366347,0.6494113,0.15981296,13.174693,4.7961845,0.0
1700453946.0,-0.07989477,0.08162583,0.18042903,-1.5747862,10.120291,8.115147,0.0
1700454908.0,-0.4868255,0.9688573,0.020639483,0.14544775,5.3462524,2.6162639,0.0
1700454255.0,-0.009587373,1.587376,0.81692404,-0.64942724,9.452309,5.813122,0.0
1700454826.0,0.21931115,-0.08295741,-0.11451584,0.7230489,8.523358,3.5781345,0.0
1700454310.0,0.0005326318,0.24061643,0.5079976,0.6194997,9.832987,5.3863554,0.0
1700455149.0,1.1921632,-0.59175396,-0.5090629,2.1601684,11.834539,6.4936733,0.0
1700454890.0,0.092012145,-0.51106024,0.26498434,2.0081367,10.851121,6.547543,0.0
1700455155.0,0.3476754,-0.45819652,-0.19560903,-0.17118542,5.7017913,2.5240872,0.0
1700454323.0,-0.19347851,-0.48083338,-0.2888196,3.3889925,5.755062,3.2944214,0.0
1700454868.0,0.028495802,-0.5257076,0.5744434,-0.27473465,9.1590185,3.0639796,0.0
1700454704.0,0.04034686,-0.54168653,0.13821796,3.0478187,9.41879,6.623559,0.0
1700454140.0,-0.003462107,0.72371346,0.002663159,0.8678981,5.903503,0.65421563,0.0
1700455134.0,-0.33169648,0.077231616,0.87005407,0.3489549,10.2657385,2.0787656,0.0
1700454751.0,0.20852536,0.31691593,-0.3416833,0.91458505,8.638878,1.276708,0.0
1700454990.0,0.013582111,-0.11997532,0.5852292,1.1133038,10.135254,2.52289,0.0
1700454246.0,-0.096006885,0.21291956,-0.57311183,0.09696517,9.014768,6.211158,0.0
1700454857.0,-0.115048476,-0.88123935,-0.34807488,0.6428431,5.351041,3.283049,0.0
1700454545.0,0.7414235,-0.11132005,-0.64568293,-0.051475335,6.622362,2.7922378,0.0
1700454375.0,0.38029912,0.5351618,-0.27031064,0.6464345,5.692813,1.3826514,0.0
1700454928.0,0.22077589,0.03382212,0.1447427,0.20470424,9.38168,2.5103204,0.0
1700454126.0,-0.4250402,0.1782985,0.23475747,0.37110126,6.857592,1.3515269,0.0
1700454848.0,0.1732385,-0.5478118,-0.33702278,0.66379243,8.945934,3.8642416,0.0
1700454062.0,0.13409007,0.86645883,-0.23515695,0.9660604,6.4188547,1.845331,0.0
1700453986.0,0.19201377,0.8515451,-0.15180007,-0.5518635,8.1480665,5.889736,0.0
1700454898.0,-0.3113233,-0.17496955,0.14434323,1.0845734,9.718064,7.441179,0.0
1700453889.0,0.24647537,-0.16937692,-0.47018075,0.130484,5.4204726,4.2395325,0.0
1700455053.0,0.3050649,-0.30386645,-0.9089362,1.3521254,7.603985,3.9947255,0.0
1700454327.0,0.013848428,0.33169648,-0.040480018,0.5805939,7.593809,2.7682958,0.0
1700454805.0,-0.17496955,1.3068122,0.4857602,-0.5189432,12.5504055,4.7961845,0.0
1700454067.0,-0.19734009,-0.65167505,-0.3119891,1.1228806,6.253655,2.7694929,0.0
1700453867.0,-0.12676637,0.36724964,0.17510271,-1.5951369,9.621099,8.710705,0.0
1700454162.0,-0.47870284,-0.04034686,0.18642114,-0.5734113,6.4511766,1.638831,0.0
1700455070.0,0.3331612,-0.42930126,-0.9361004,0.9804256,4.8775873,1.2545617,0.0
1700454796.0,0.18415745,-0.2210422,-0.55247235,0.39205053,5.837064,2.8562827,0.0
1700454466.0,-0.42171124,0.25766066,-0.19174746,-2.2780828,7.675811,3.9480386,0.0
1700454057.0,0.0010652636,0.21291956,0.3487407,0.80325466,9.439739,1.6657659,0.0
1700454384.0,-0.589224,0.36458647,0.4848281,1.0875661,11.674128,4.7177744,0.0
1700454187.0,0.05273055,0.20146799,0.1396827,0.39384618,7.6788034,0.7529764,0.0
1700454474.0,0.44994074,-0.1514006,-0.43968758,0.13946225,10.955867,5.5820813,0.0
1700454760.0,-0.09241162,0.53010184,0.5820334,0.9816227,8.839992,2.0296845,0.0
1700454817.0,0.2964096,0.4073302,0.23355906,0.06284779,6.703166,1.359308,0.0
1700454217.0,-0.30706224,-0.34141698,-0.53156656,3.1854854,9.215282,4.5244427,0.0
1700454248.0,-0.2862896,-0.46152547,-0.48349655,2.0895395,9.306262,8.475474,0.0
1700455181.0,-0.24301326,0.19520956,0.39215016,-0.32202014,6.5002575,7.427412,0.0
1700454347.0,0.076565824,-0.5747097,0.10932268,1.0259154,6.55293,3.235165,0.0
1700454944.0,-0.03914844,0.14421007,-0.17683376,1.5526398,10.812215,7.2550297,0.0
1700454507.0,-0.13635375,0.14207953,-0.29907277,0.79726917,8.527548,3.074155,0.0
1700455086.0,-0.0912132,-0.70493823,-0.3122554,1.0498575,5.4408236,1.8830396,0.0
1700454468.0,0.29827383,-0.08948214,-0.027830012,1.1133038,9.654618,4.107253,0.0
1700454156.0,0.15566164,0.33116382,0.025699485,0.24839842,5.5886655,0.8415619,0.0
1700454165.0,0.26245433,0.21451746,-0.19281273,0.24540567,8.233061,4.1479545,0.0
1700454904.0,-0.121306896,1.2262516,0.08988162,0.42556936,12.219407,6.0363812,0.0
1700453863.0,0.44474757,-0.35699648,-0.44714442,0.07062895,10.063428,10.065823,0.0
1700453923.0,0.05592634,-0.13915007,-0.234358,3.2668881,9.464878,5.801749,0.0
1700454501.0,0.20479694,0.23582274,0.6375603,1.5693992,10.69011,4.32333,0.0
1700454383.0,-0.13435638,0.18735324,-0.19294588,1.3347675,6.8522053,1.1546037,0.0
1700455161.0,-0.74821454,-0.19534272,-0.037417386,0.29807812,10.271724,6.259042,0.0
1700455111.0,-0.32410645,-0.5415534,-0.4285023,1.8602947,5.6126075,2.959832,0.0
1700454094.0,0.10719215,0.16871113,0.024234748,0.5351041,9.631873,2.5222914,0.0
1700453915.0,-0.5459476,0.15686007,0.73236877,0.29328972,8.9363575,4.4155064,0.0
1700454333.0,-0.11598058,-0.26684853,-0.58576185,1.264737,7.2065473,4.705205,0.0
1700454838.0,-0.32064435,-0.79348826,-0.4098602,1.8477252,6.156091,2.441487,0.0
1700454931.0,-0.22530326,-0.5241097,-0.26778066,1.3820529,6.8545995,5.1265845,0.0
1700454639.0,0.31531805,0.07816372,-0.088283725,0.99179804,7.654263,2.4600422,0.0
1700454298.0,-0.103064254,-0.19454378,-0.101865835,3.4614172,9.209297,4.1096473,0.0
1700454495.0,0.17749955,0.065913185,-0.23675485,0.8391677,8.459313,3.9630024,0.0
1700454747.0,0.008655267,-0.13275848,0.24048327,0.6907272,9.197326,4.0934863,0.0
1700454704.0,-0.0038615807,-0.21305273,-0.53036815,3.2477345,11.886613,7.0102224,0.0
1700454575.0,-0.18029587,-0.75966614,-0.38376123,1.4012065,5.9448028,4.859631,0.0
1700454065.0,0.05872266,-0.05273055,-0.15472955,0.6356605,6.6989765,2.5438392,0.0
1700453833.0,-0.16192007,0.27923223,-0.13781849,-0.16160862,5.60722,6.297349,0.0
1700454580.0,-0.24660853,0.7467498,0.11824426,-0.2873042,6.5816603,3.1908724,0.0
1700454477.0,0.2067943,0.5735113,-0.07390267,-1.210269,6.326678,6.0740895,0.0
1700454981.0,0.11411637,0.2609896,0.45726442,0.29867667,8.400655,2.087744,0.0
1700454758.0,0.41505334,-0.49388286,-0.12330426,2.2517467,11.573571,6.0226145,0.0
1700454739.0,-0.24887222,0.2194443,0.12703268,0.3393781,11.213842,4.5992613,0.0
1700454630.0,0.34181648,-0.18921745,-0.73782825,0.05746084,5.9358244,2.5528176,0.0
1700455114.0,0.5992108,-0.69681555,-0.3175817,2.7563248,12.871827,3.6762967,0.0
1700454989.0,-0.25659537,-0.14713953,0.3787012,0.34356794,11.195886,4.2305546,0.0
1700455114.0,-0.07643267,0.20519641,0.4542018,0.45130703,10.100538,2.7539306,0.0
1700454379.0,-0.03328949,-0.58123446,0.34461278,2.755726,12.536638,3.1681273,0.0
1700453968.0,0.34607753,-0.5452818,-0.22783326,1.2910733,11.271303,7.4226236,0.0
1700454753.0,-0.043942124,0.9763141,0.18735324,-0.34356794,9.838972,3.040636,0.0
1700454698.0,0.08322372,-0.021305272,0.68323344,-0.7182605,8.159439,7.721899,0.0
1700454124.0,0.30333382,-0.6885598,-0.61265975,0.3250129,5.9609637,-0.3298013,0.0
1700455035.0,-0.058323186,0.4006723,0.034354754,2.1092918,12.014104,3.544017,0.0
1700453907.0,0.14168006,0.032890014,0.1782985,0.81343,4.8482585,3.1052797,0.0
1700454134.0,-0.539556,-0.7000114,-0.17523587,0.49919105,7.3071036,3.7960067,0.0
1700455066.0,-0.20186746,-0.2334259,-0.32676962,3.4512417,10.029909,4.621408,0.0
1700455065.0,0.032890014,-0.16751271,0.09147952,3.265691,11.477803,3.6715083,0.0
1700454102.0,-0.44381547,-0.45340285,0.111453205,0.973243,7.4872675,2.8341362,0.0
1700453987.0,0.06538056,-0.013582111,0.005992108,0.55365914,9.487623,6.055535,0.0
1700454266.0,-0.52251184,0.5906887,0.6089313,-1.6364368,12.234969,5.2744265,0.0
1700453970.0,0.29028434,-0.2359559,-0.4677839,0.52732295,6.160281,4.353257,0.0
1700454883.0,0.03981423,0.38469332,0.47750443,0.724246,8.236652,4.0462008,0.0
1700455000.0,0.054594763,0.18136114,-0.047137916,0.3345897,10.092158,3.9199066,0.0
1700454532.0,-0.28322697,0.7876293,0.16378428,0.0796072,6.5625067,3.9384618,0.0
1700454985.0,0.10053425,-0.34581122,-0.6508761,1.4000094,5.4803276,2.244564,0.0
1700454466.0,0.35033858,-0.3619233,-0.0022636852,0.7613561,12.334928,2.9502552,0.0
1700454128.0,0.017976323,0.10652637,-0.112518474,1.0163386,8.322245,1.7447745,0.0
1700454217.0,-0.006924214,0.35992596,0.2277001,0.26515785,11.085154,3.603872,0.0
1700454662.0,0.90121305,-0.45340285,-1.002413,3.436278,10.816404,8.673594,0.0
1700454519.0,-0.062584236,0.7870967,0.28469172,-1.4933833,6.811504,4.943428,0.0
1700453826.0,-0.22210747,-0.124769,-0.5320992,1.2012907,3.4518404,7.627927,0.0
1700454400.0,-0.03781686,0.3274354,-0.17749955,-1.158195,12.056003,3.899556,0.0
1700455176.0,-0.054594763,0.3763044,0.20972379,0.98700964,9.246407,3.645172,0.0
1700454167.0,0.07776424,0.075367406,0.105860576,0.80924016,10.426748,3.8283286,0.0
1700455159.0,0.47204494,0.13608743,-0.1279648,0.23403321,12.048222,4.192846,0.0
1700454011.0,0.08149267,0.31571752,-0.017443692,0.29029694,9.431359,4.675277,0.0
1700455042.0,-0.2486059,-0.0117179,0.51385653,1.3994108,12.49893,3.8355112,0.0
1700453847.0,0.2067943,0.07896267,-0.2536659,-0.49440265,5.73531,6.085462,0.0
1700454797.0,-0.24501064,-0.7189198,-0.15925692,1.1935096,5.755062,3.1962593,0.0
1700454653.0,0.17044218,-0.111053735,0.11411637,1.0049661,9.552865,4.250905,0.0
1700454635.0,0.2451438,-0.8070704,-0.9990841,1.1336545,5.239112,5.631761,0.0
1700455162.0,-0.06538056,-0.6375603,-0.75274193,1.3215994,6.125565,3.4009635,0.0
1700454302.0,-0.2093243,-0.318647,-0.38136438,1.590947,5.509058,4.4161053,0.0
1700454516.0,-0.03648528,-0.103064254,-0.5976129,-1.1252748,6.4469867,6.443994,0.0
1700454098.0,-0.7298387,-0.499076,0.26711485,0.46567222,8.082825,2.866458,0.0
1700453862.0,0.40027282,0.30120328,0.12956269,-0.5566519,8.019379,8.72507,0.0
1700453901.0,-0.011451584,0.5874929,0.17457008,-0.96426475,7.342418,6.2512608,0.0
1700454013.0,-0.015446323,-0.2327601,-0.09960215,0.019752163,7.9343843,1.8261774,0.0
1700455079.0,0.10905637,0.48070022,0.108923204,0.7026982,7.9212165,0.4177882,0.0
1700454491.0,0.07190529,0.4886897,0.3008038,1.8782512,8.765172,5.1744685,0.0
1700453929.0,0.49548075,-0.25033695,-0.12836426,1.1851299,11.379042,9.093178,0.0
1700454356.0,-0.6539387,-1.0155957,-0.43968758,0.17357962,6.7199254,3.7642837,0.0
1700454102.0,-0.349007,0.3028012,0.042876862,-0.8367735,10.510546,2.2505496,0.0
1700454627.0,0.64301974,-0.34155014,-0.42037967,2.7473464,12.154165,6.3607955,0.0
1700454915.0,0.24820642,0.57524234,0.433296,0.89184016,8.046912,1.690905,0.0
1700454896.0,0.044607915,-0.29507804,0.51412284,0.59376204,8.24563,4.518457,0.0
1700454700.0,-0.23023011,0.12729901,0.18695377,1.5215151,9.659407,3.6463692,0.0
1700454785.0,0.00652474,-0.40599862,-0.21704747,2.3810337,12.722189,4.8057613,0.0
1700454483.0,0.16524902,-0.06617951,0.3442133,0.85413146,8.999206,4.385579,0.0
1700454338.0,0.44767705,-0.047936864,0.039414756,-2.208651,8.464102,4.6046486,0.0
1700454602.0,-0.23648852,-0.030226856,0.036618438,-0.13946225,8.763377,3.3836055,0.0
1700454708.0,-0.89242464,0.64688134,0.09427583,-0.89184016,8.319252,3.9989154,0.0
1700453873.0,0.023169484,-0.47683865,-0.28469172,-0.48602295,9.372701,10.828975,0.0
1700454592.0,0.09440899,-0.8717851,-0.19787273,1.34195,6.471527,3.7116113,0.0
