ImageName,Acceleration_X,Acceleration_Y,Acceleration_Z,Longitude,Latitude,Gyroscope_Y,Gyroscope_X,Gyroscope_Z
1683516182196408209.png,-0.43172243,9.923764,0.7623042,116.54496791204812,39.898796138944654,0.0061086523 ,-0.03415609 ,0.010000736
1683516182275925396.png,-0.26007733,9.933284,0.67364216,116.54496791204812,39.898796138944654,0.0069464105 ,4.0142573E-4 ,0.008098328
1683516182350832688.png,-0.34236124,9.960598,0.79393643,116.54496791204812,39.898796138944654,0.0073303827 ,-0.036494836 ,0.011763519
1683516182413881646.png,-0.38273707,10.0024185,0.6742646,116.54496791204812,39.898796138944654,0.0095294975 ,0.009930924 ,0.010192723
1683516182495602480.png,-0.16823576,10.028736,0.7636354,116.54496791204812,39.898796138944654,0.010210176 ,-0.0016755161 ,0.012025318
1683516182552443105.png,-0.252617,10.003214,0.6820506,116.54496791204812,39.898796138944654,0.010646508 ,-0.011484266 ,0.012688544
1683516182607945188.png,-0.23348254,9.930478,0.706979,116.54496791204812,39.898796138944654,0.012199852 ,-0.034836773 ,0.015777776
1683516182676863938.png,-0.28108886,9.900599,0.5534437,116.54496791204812,39.898796138944654,0.010175269 ,0.002565634 ,0.011065387
1683516182744527480.png,-0.16602352,9.923563,0.75329244,116.54496791204812,39.898796138944654,0.0070162234 ,-0.028588492 ,0.011065387
1683516182813739980.png,-0.17983328,9.88137,0.67334527,116.54496791204812,39.898796138944654,0.0030019663 ,-0.034382988 ,0.006876597
1683516182881873834.png,-0.18252435,9.864198,0.7518559,116.54496791204812,39.898796138944654,0.0021293017 ,-0.05735152 ,0.008866273
1683516182957608730.png,-0.25218603,9.900915,0.6836116,116.54496791204812,39.898796138944654,0.0034208454 ,0.010262536 ,0.0013788101
1683516183043079042.png,-0.35069308,9.794065,0.631916,116.54496791204812,39.898796138944654,-1.0471976E-4 ,0.015044739 ,-2.0943952E-4
1683516183106656125.png,-0.056426544,10.037766,0.6663638,116.54496791204812,39.898796138944654,-3.1415926E-4 ,0.010454522 ,-3.4906584E-4
1683516183173621230.png,-0.27042985,9.955522,0.7641525,116.54496791204812,39.898796138944654,-0.0024783674 ,-0.02656391 ,-3.3161257E-4
1683516183241899355.png,-0.26894546,9.979492,0.7854705,116.54473701350446,39.898869470121696,-0.0026529005 ,-0.042620942 ,2.7925268E-4
1683516183313400396.png,-0.4294623,9.960099,0.68977904,116.54473701350446,39.898869470121696,0.0015882496 ,0.045361105 ,-0.0015882496
1683516183396261334.png,-0.30259836,9.953347,0.810964,116.54473701350446,39.898869470121696,2.443461E-4 ,-0.009075712 ,0.0019547688
1683516183472842063.png,-0.30553845,9.991501,0.75040025,116.54473701350446,39.898869470121696,-8.0285146E-4 ,-0.00996583 ,4.5378561E-4
1683516183541924875.png,-0.2910583,9.993925,0.8198704,116.54473701350446,39.898869470121696,0.002321288 ,-0.03111922 ,0.00408407
1683516183610421230.png,-0.36291307,9.992564,0.6929777,116.54473701350446,39.898869470121696,-1.2217305E-4 ,-0.050474923 ,0.0042586033
1683516183743672271.png,-0.22940283,9.93359,0.7660679,116.54473701350446,39.898869470121696,-0.002024582 ,-0.072082095 ,0.0047298423
1683516183762992584.png,-0.27368596,9.893559,0.8517803,116.54473701350446,39.898869470121696,-0.0029321532 ,-0.076672316 ,0.0052883476
1683516183814290500.png,-0.30764532,9.84193,0.7163068,116.54473701350446,39.898869470121696,-0.0033161256 ,-0.035255652 ,0.0021467549
1683516183882693105.png,-0.24623884,9.879311,0.7622563,116.54473701350446,39.898869470121696,-0.013561208 ,-0.09796533 ,0.013631022
1683516183952103000.png,-0.30280903,9.9468355,0.7890618,116.54473701350446,39.898869470121696,-0.010000736 ,-0.018099064 ,0.0043458696
1683516184032085292.png,-0.19342276,9.974963,0.8045092,116.54473701350446,39.898869470121696,-0.008290314 ,-0.04769985 ,-0.0017627826
1683516184116658729.png,-0.19098067,9.907311,0.63639796,116.54473701350446,39.898869470121696,-0.0075223693 ,-0.02284636 ,-0.0047647487
1683516184175745709.png,-0.14309664,9.9421625,0.77103823,116.54473701350446,39.898869470121696,-0.008080875 ,-0.06478662 ,-6.1086525E-4
1683516184251029563.png,-0.2944006,10.1240635,0.6953336,116.54450274360943,39.89893825463665,-0.006440265 ,-0.07112217 ,5.7595863E-4
1683516184321650396.png,-0.23717919,10.050246,0.846312,116.54450274360943,39.89893825463665,-0.0059515727 ,-0.15104079 ,0.00837758
1683516184394172271.png,-0.13119267,9.937938,0.7740166,116.54450274360943,39.89893825463665,-0.0065275314 ,-0.061924282 ,0.007993608
1683516184475500917.png,-0.7217752,9.954372,1.1649323,116.54450274360943,39.89893825463665,0.020420352 ,-0.18755308 ,-0.016598081
1683516184555565500.png,-0.18784906,9.831427,0.8341973,116.54450274360943,39.89893825463665,-0.004118977 ,-0.0670381 ,0.011903145
1683516184636667063.png,-0.35189974,9.918498,0.5677035,116.54450274360943,39.89893825463665,0.015603243 ,0.030438542 ,-0.028536133
1683516184696541021.png,-0.12123279,9.942956,0.77793354,116.54450274360943,39.89893825463665,-0.0043807765 ,-0.006736971 ,0.0032114058
1683516184758359771.png,-0.3569084,10.025604,0.8070279,116.54450274360943,39.89893825463665,0.0020071287 ,0.0049043754 ,-0.0049218284
1683516184826905084.png,-0.2156218,9.970501,0.94442636,116.54450274360943,39.89893825463665,0.007225663 ,-0.035866518 ,-7.853982E-4
1683516184894567584.png,-0.2959329,9.882661,0.71894044,116.54450274360943,39.89893825463665,0.03429572 ,-0.06443755 ,-0.020420352
1683516185022206646.png,-0.25212857,9.914705,0.694826,116.54450274360943,39.89893825463665,0.03270747 ,-0.05815437 ,-0.019041542
1683516185032742584.png,-0.25312456,9.993714,0.51176536,116.54450274360943,39.89893825463665,0.025429446 ,-0.04279547 ,-0.019093903
1683516185103938938.png,-0.22597432,10.018766,0.6589801,116.54450274360943,39.89893825463665,-0.0024260078 ,0.0048520155 ,-8.3775807E-4
1683516185171185292.png,-0.19114348,9.940295,0.650993,116.54450274360943,39.89893825463665,0.027960174 ,-0.05920157 ,-0.012147492
1683516185234120188.png,-0.19729179,9.917608,0.68409044,116.54427615876223,39.89900298435113,-0.0021118484 ,-0.06340781 ,0.014486233
1683516185309298313.png,-0.35277125,9.813458,0.73242456,116.54427615876223,39.89900298435113,0.024260076 ,-0.03345796 ,-0.02453933
1683516185402626958.png,-0.2270565,9.913719,0.66525286,116.54427615876223,39.89900298435113,0.0024609142 ,-0.032253683 ,-7.15585E-4
1683516185475556646.png,-0.06566816,10.0585785,0.6811408,116.54427615876223,39.89900298435113,-0.0035255651 ,-0.00842994 ,0.0029321532
1683516185535792063.png,-0.31394687,10.030565,0.5948729,116.54427615876223,39.89900298435113,-0.00286234 ,-0.0074874624 ,2.0943952E-4
1683516185603046750.png,-0.1945624,9.930947,0.6601101,116.54427615876223,39.89900298435113,-0.002635447 ,-0.014660765 ,0.0029146997
1683516185682368625.png,-0.23756225,9.900847,0.6286407,116.54427615876223,39.89900298435113,-0.003944444 ,0.014817845 ,-0.0024783674
1683516185751443104.png,-0.3287047,9.908375,0.75093657,116.54427615876223,39.89900298435113,-0.0030019663 ,0.0094945915 ,-0.0015707964
1683516185834580083.png,-0.27246973,9.899613,0.7379504,116.54427615876223,39.89900298435113,-0.003630285 ,-0.002094395 ,-0.001256637
1683516185890216542.png,-0.2860688,9.900637,0.7171113,116.54427615876223,39.89900298435113,-0.008848819 ,0.03775147 ,-0.006405358
1683516185962581125.png,-0.31538337,10.012235,0.70227677,116.54427615876223,39.89900298435113,-0.018360864 ,0.017243853 ,0.009110618
1683516186034207688.png,-0.35323092,9.9285145,0.77484024,116.54427615876223,39.89900298435113,-9.424778E-4 ,-0.0043458696 ,9.0757123E-4
1683516186112962896.png,-0.29024428,9.946576,0.7393869,116.54427615876223,39.89900298435113,0.002094395 ,-0.019966567 ,0.0046251225
1683516186197583729.png,-0.14640065,9.961277,0.7088177,116.54404519232332,39.89907402446596,0.0024609142 ,-0.0336674 ,0.0037175512
1683516186268809771.png,-0.18611565,9.919857,0.6383324,116.54404519232332,39.89907402446596,-0.0022863813 ,0.019058995 ,-0.003979351
1683516186353586333.png,-0.24598028,9.918392,0.74780494,116.54404519232332,39.89907402446596,-0.0030019663 ,0.034801867 ,-0.006492625
1683516186432932167.png,-0.24133553,9.909621,0.6945387,116.54404519232332,39.89907402446596,0.0015882496 ,-0.041486476 ,0.005742133
1683516186501557167.png,-0.23805067,9.967436,0.6375376,116.54404519232332,39.89907402446596,-0.0021816615 ,0.013857914 ,-5.9341197E-4
1683516186571988937.png,-0.2373803,9.987115,0.73772055,116.54404519232332,39.89907402446596,-0.0028099802 ,-0.021642083 ,0.0050440016
1683516186654321750.png,-0.25149652,9.978123,0.6817441,116.54404519232332,39.89907402446596,3.4906584E-4 ,-0.017383479 ,0.0036826448
1683516186717385292.png,-0.22857921,9.957849,0.6962051,116.54404519232332,39.89907402446596,0.0032114058 ,-0.039531708 ,0.004956735
1683516186795034250.png,-0.33191296,9.895341,0.73103595,116.54404519232332,39.89907402446596,-0.0043458696 ,0.055361845 ,-0.010140363
1683516186852416542.png,-0.2296231,10.017023,0.69059306,116.54404519232332,39.89907402446596,-0.007836528 ,0.022671826 ,-0.005358161
1683516186922059771.png,-0.35422692,9.898675,0.72687,116.54404519232332,39.89907402446596,-0.0013962634 ,-0.023579398 ,0.0027401668
1683516186995198833.png,-0.318017,9.894806,0.75699866,116.54404519232332,39.89907402446596,-0.004363323 ,0.018325957 ,-0.0026179939
1683516187065118625.png,-0.34375948,9.899517,0.7155694,116.54404519232332,39.89907402446596,-0.0032114058 ,0.0050614546 ,-2.2689281E-4
1683516187141782687.png,-0.2880416,10.014753,0.6429293,116.54404519232332,39.89907402446596,-0.003106686 ,0.014800392 ,-5.7595863E-4
1683516187205839979.png,-0.3418824,9.969111,0.74238443,116.54381715093959,39.89914457123767,-6.981317E-4 ,-0.0024260078 ,0.002024582
1683516187284430083.png,-0.13219823,9.922174,0.6185276,116.54381715093959,39.89914457123767,-0.0022165682 ,-0.010210176 ,0.0014137167
1683516187365200396.png,-0.2139267,9.887891,0.68048,116.54381715093959,39.89914457123767,-0.0033859387 ,0.0052185343 ,-0.0017976891
1683516187429779562.png,-0.20080648,9.942814,0.616459,116.54381715093959,39.89914457123767,-0.005410521 ,0.0035953782 ,-0.0022165682
1683516187492485812.png,-0.11088026,9.946559,0.7032632,116.54381715093959,39.89914457123767,-0.003944444 ,-0.039950587 ,0.0059166662
1683516187559478521.png,-0.20606415,9.966947,0.6332663,116.54381715093959,39.89914457123767,-0.0034906585 ,-0.02560398 ,0.0019373155
1683516187634008208.png,-0.29412287,9.89944,0.60670024,116.54381715093959,39.89914457123767,0.010245083 ,-0.08045968 ,0.0
1683516187694231646.png,-0.24257094,9.895619,0.7207983,116.54381715093959,39.89914457123767,0.022183135 ,-0.040439278 ,-0.021432644
1683516187764256646.png,-0.21817881,10.03548,0.68011606,116.54381715093959,39.89914457123767,0.004223697 ,-0.10370746 ,0.007225663
1683516187835621229.png,-0.39511988,9.965836,0.6654731,116.54381715093959,39.89914457123767,0.032585297 ,-0.06091199 ,-0.02794272
1683516187913238416.png,-0.26468378,10.02029,0.7821665,116.54381715093959,39.89914457123767,-0.0032637657 ,0.021938788 ,-0.008918633
1683516188001439458.png,-0.33847308,9.992795,0.6327109,116.54381715093959,39.89914457123767,-0.0028099802 ,-0.0150621915 ,0.004939282
1683516188074713416.png,-0.2759461,9.985928,0.61962897,116.54381715093959,39.89914457123767,-0.0059166662 ,0.0365821 ,-0.004660029
1683516188135729562.png,-0.23158634,9.865519,0.6555037,116.54381715093959,39.89914457123767,1.2217305E-4 ,-0.06815511 ,0.01303761
1683516188203448312.png,-0.2209848,9.784662,0.61178553,116.54381715093959,39.89914457123767,-0.0040142573 ,-4.5378561E-4 ,-1.5707963E-4
1683516188273051958.png,-0.19009003,9.909399,0.6159802,116.54359158405514,39.899221891391036,-0.003106686 ,-0.008936086 ,0.0018849556
1683516188351942062.png,-0.25260743,9.930651,0.66724485,116.54359158405514,39.899221891391036,-0.0063529983 ,0.033370696 ,-0.0073129297
1683516188431060812.png,-0.29524335,10.048492,0.73713636,116.54359158405514,39.899221891391036,-0.0050090947 ,0.009075712 ,-0.0022340214
1683516188493577479.png,-0.3086892,10.070741,0.7291876,116.54359158405514,39.899221891391036,-6.457718E-4 ,-0.007923795 ,0.0017976891
1683516188563261854.png,-0.1929056,10.0629635,0.79663706,116.54359158405514,39.899221891391036,0.003822271 ,-0.0031415927 ,-0.0015358897
1683516188643992062.png,-0.23944889,9.948444,0.6855174,116.54359158405514,39.899221891391036,0.009686577 ,-0.027331855 ,-0.0010297443
1683516188720105604.png,-0.22282356,9.801373,0.67761654,116.54359158405514,39.899221891391036,-0.0015882496 ,-0.008970993 ,0.0029321532
1683516188785155604.png,-0.29491776,9.85032,0.60881674,116.54359158405514,39.899221891391036,-0.0032463125 ,0.010000736 ,-0.0018675023
1683516188885704562.png,-0.29478368,9.878878,0.70105094,116.54359158405514,39.899221891391036,-0.003159046 ,-0.0026529005 ,-5.410521E-4
1683516188950682687.png,-0.27692294,10.026123,0.741331,116.54359158405514,39.899221891391036,-0.0033859387 ,-0.009477138 ,0.0013613568
1683516189028811854.png,-0.25512612,10.043992,0.6362064,116.54359158405514,39.899221891391036,-0.013945181 ,0.014817845 ,0.0034557518
1683516189093811854.png,-0.2785797,9.998685,0.75649107,116.54359158405514,39.899221891391036,-0.004939282 ,0.0028099802 ,-0.002042035
1683516189166035812.png,-0.42547837,9.879357,0.69330335,116.54359158405514,39.899221891391036,-0.003630285 ,0.014276793 ,-0.0031241393
1683516189239558208.png,-0.30600768,9.980114,0.8270434,116.54337346059677,39.899307382471726,-0.01563815 ,0.027733281 ,0.0012217305
1683516189325771229.png,-0.21431935,10.0134325,0.67490625,116.54337346059677,39.899307382471726,-0.003996804 ,-0.0019373155 ,-2.9670598E-4
1683516189401572791.png,-0.22149238,9.887642,0.6328258,116.54337346059677,39.899307382471726,-0.0018849556 ,-0.006562438 ,0.0014835298
1683516189481044666.png,-0.34740824,9.936972,0.75498754,116.54337346059677,39.899307382471726,-0.0043807765 ,0.030298917 ,-0.0019896755
1683516189553537374.png,-0.3765792,9.9614105,0.70587766,116.54337346059677,39.899307382471726,-0.003926991 ,0.0026179939 ,0.0013439035
1683516189633450916.png,-0.23340593,9.915653,0.62965584,116.54337346059677,39.899307382471726,-0.0022863813 ,0.006806784 ,-7.853982E-4
1683516189694406645.png,-0.2996966,9.943876,0.7136062,116.54337346059677,39.899307382471726,-0.0036826448 ,0.019966567 ,-0.002565634
1683516189766879562.png,-0.1665215,9.9260435,0.7294462,116.54337346059677,39.899307382471726,-0.0035604716 ,-0.010419616 ,0.0033510323
1683516189842758208.png,-0.21208796,10.046731,0.66263837,116.54337346059677,39.899307382471726,-0.0012740904 ,-0.014433873 ,0.003822271
1683516189919890499.png,-0.31475133,9.853759,0.68410957,116.54337346059677,39.899307382471726,0.0012217305 ,-0.039252456 ,0.006544985
1683516190003123833.png,-0.30539477,9.947028,0.79333305,116.54337346059677,39.899307382471726,-0.0030543262 ,0.007976155 ,-9.773844E-4
1683516190081930083.png,-0.30242598,9.939978,0.67730045,116.54337346059677,39.899307382471726,-0.0028099802 ,-0.007836528 ,-4.886922E-4
1683516190153300916.png,-0.24223574,9.980661,0.7033015,116.54337346059677,39.899307382471726,-0.004834562 ,0.00720821 ,-0.0022165682
1683516190232145708.png,-0.26489446,9.89717,0.6838989,116.54315144128181,39.899383972417,-0.003036873 ,0.001256637 ,-5.410521E-4
1683516190305724874.png,-0.24409364,9.913775,0.6728664,116.54315144128181,39.899383972417,-0.005183628 ,0.031922072 ,-0.00572468
1683516190375078520.png,-0.2376293,9.909985,0.69209665,116.54315144128181,39.899383972417,-0.001850049 ,-2.9670598E-4 ,0.001256637
1683516190441305604.png,-0.20435947,9.983734,0.7044986,116.54315144128181,39.899383972417,6.1086525E-4 ,-0.0127583565 ,0.0043284167
1683516190516054562.png,-0.2494758,10.045572,0.6752606,116.54315144128181,39.899383972417,-0.007504916 ,-0.0054803337 ,0.006928957
1683516190594662374.png,-0.28349262,10.009563,0.76557946,116.54315144128181,39.899383972417,-0.0028797933 ,0.021868976 ,-0.0028274334
1683516190735222270.png,-0.39501452,10.007734,0.65506315,116.54315144128181,39.899383972417,-0.003822271 ,0.05461135 ,-0.005026548
1683516190802046228.png,-0.14476301,9.891328,0.8128793,116.54315144128181,39.899383972417,-0.010768682 ,0.019024089 ,0.0085870195
1683516190885830083.png,-0.26080516,9.898339,0.6576776,116.54315144128181,39.899383972417,0.0075572757 ,-0.030037116 ,0.006021386
1683516190965308728.png,-0.35608482,9.928227,0.7042113,116.54315144128181,39.899383972417,8.726646E-4 ,0.00837758 ,0.0022514747
1683516191044829562.png,-0.22450908,9.970557,0.7948079,116.54315144128181,39.899383972417,-0.001553343 ,0.011903145 ,0.0050963615
1683516191115907166.png,-0.3392775,10.053024,0.7355083,116.54315144128181,39.899383972417,8.726646E-5 ,0.011972958 ,0.0027750735
1683516191176541541.png,-0.18521543,9.862033,0.9100169,116.54315144128181,39.899383972417,0.006457718 ,-0.018849555 ,0.010157816
1683516191243875395.png,-0.38790855,10.065894,0.65005445,116.54293010451228,39.89946663670715,0.013770647 ,-0.0058293995 ,-4.5378561E-4
1683516191321704041.png,-0.2049628,10.045907,0.7899237,116.54293010451228,39.89946663670715,0.0019373155 ,0.018954275 ,0.0049741883
1683516191398561853.png,-0.37592795,10.005646,0.6674651,116.54293010451228,39.89946663670715,0.0043284167 ,0.012897983 ,0.0044505894
1683516191472815499.png,-0.1921299,9.8129425,0.79223174,116.54293010451228,39.89946663670715,0.0064751715 ,0.0072954763 ,0.006091199
1683516191563446228.png,-0.23471795,9.81138,0.7682418,116.54293010451228,39.89946663670715,-9.5993106E-4 ,-0.002635447 ,0.012444197
1683516191627618624.png,-0.36375585,9.9019,0.71105874,116.54293010451228,39.89946663670715,0.0055152406 ,0.02581342 ,0.0034906585
1683516191712431124.png,-0.1704863,9.992498,0.77104783,116.54293010451228,39.89946663670715,0.007574729 ,-0.015463617 ,0.009075712
1683516191776365499.png,-0.31961635,10.001242,0.60414326,116.54293010451228,39.89946663670715,0.006318092 ,0.02321288 ,0.002443461
1683516191861034249.png,-0.07227616,10.018346,0.80361855,116.54293010451228,39.89946663670715,0.005602507 ,0.021886429 ,0.004834562
1683516191912438416.png,-0.37902126,10.078899,0.587719,116.54293010451228,39.89946663670715,0.005358161 ,0.04194026 ,-2.0943952E-4
1683516191984527478.png,0.012344504,9.919234,0.87102014,116.54293010451228,39.89946663670715,-0.014346606 ,0.009302605 ,0.02851868
1683516192049970707.png,-0.35858437,9.862177,0.43790904,116.54293010451228,39.89946663670715,0.026546458 ,0.008028515 ,-0.009285152
1683516192121461853.png,-0.16535313,9.818267,0.7394635,116.54293010451228,39.89946663670715,0.0062831854 ,0.009721484 ,0.010873402
1683516192194998832.png,-0.27138755,9.9009905,0.54593545,116.54271768812508,39.89954698139852,0.011571533 ,-0.02867576 ,0.016126841
1683516192255660812.png,-0.11277647,10.029733,0.7415704,116.54271768812508,39.89954698139852,0.0049741883 ,0.049323004 ,4.363323E-4
1683516192322687374.png,-0.36830482,9.9116125,0.633228,116.54271768812508,39.89954698139852,0.009738937 ,-0.034191 ,0.01441642
1683516192393013937.png,-0.2026931,9.918842,0.74283457,116.54271768812508,39.89954698139852,0.0048520155 ,0.047001716 ,2.0943952E-4
1683516192465838937.png,-0.20789331,9.935238,0.5680291,116.54271768812508,39.89954698139852,0.0072954763 ,-0.014102261 ,0.011013027
1683516192564615499.png,-0.4188512,9.9773655,0.52086335,116.54271768812508,39.89954698139852,0.0030194195 ,0.055798177 ,-0.0019547688
1683516192625863937.png,-0.10355401,9.97682,0.816825,116.54271768812508,39.89954698139852,-0.015166911 ,-0.0074176495 ,0.03799582
1683516192682836853.png,-0.29283002,9.970537,0.6716789,116.54271768812508,39.89954698139852,0.023282692 ,0.030264009 ,-0.00710349
1683516192763061853.png,-0.05221275,9.931303,0.87859535,116.54271768812508,39.89954698139852,-3.8397242E-4 ,-0.026459191 ,0.032166418
1683516192834740499.png,-0.2913456,9.978036,0.51485866,116.54271768812508,39.89954698139852,0.022148227 ,0.013665928 ,-0.0035953782
1683516192913800916.png,0.028912378,9.8243475,0.8401924,116.54271768812508,39.89954698139852,-0.0073652896 ,0.035866518 ,0.020559978
1683516192973838416.png,-0.3904081,9.90896,0.41917682,116.54271768812508,39.89954698139852,0.02438225 ,0.002443461 ,-0.003281219
1683516193041333207.png,0.082322225,9.853165,0.7523348,116.54271768812508,39.89954698139852,-0.019966567 ,0.032009337 ,0.028326694
1683516193122782166.png,-0.40651628,9.889577,0.5093137,116.54271768812508,39.89954698139852,0.016196655 ,3.6651915E-4 ,-0.0029670596
1683516193194579561.png,-0.23830925,9.883821,0.68618774,116.54249806121767,39.899619923456854,0.0036651914 ,0.062255893 ,-0.0016929694
1683516193253325395.png,-0.39229473,9.91641,0.5993644,116.54249806121767,39.899619923456854,0.016091935 ,-0.006684611 ,3.8397242E-4
1683516193321000395.png,-0.27444255,9.995917,0.7032536,116.54249806121767,39.899619923456854,0.0019896755 ,0.02719223 ,0.006632251
1683516193394075916.png,-0.25344062,10.043198,0.75688374,116.54249806121767,39.899619923456854,0.008901179 ,-0.020036379 ,0.014381513
1683516193466275395.png,-0.40914032,9.953922,0.731419,116.54249806121767,39.899619923456854,0.0024783674 ,0.06721263 ,-6.981317E-5
1683516193529170707.png,-0.31197405,9.887995,0.7102351,116.54249806121767,39.899619923456854,0.01298525 ,-0.04483751 ,0.020333085
1683516193603525395.png,-0.3394116,9.906948,0.6869156,116.54249806121767,39.899619923456854,0.0073303827 ,0.039880775 ,0.005410521
1683516193679430082.png,-0.13554054,9.921677,0.6567774,116.54249806121767,39.899619923456854,0.010245083 ,-0.011205014 ,0.014346606
1683516193760848311.png,-0.25656265,9.909181,0.4985877,116.54249806121767,39.899619923456854,0.008813913 ,0.027366763 ,0.0069638635
1683516193832418103.png,-0.04225287,9.949613,0.6670054,116.54249806121767,39.899619923456854,-0.0018849556 ,0.042202063 ,0.010751228
1683516193953205082.png,-0.024009055,9.892372,0.68077683,116.54249806121767,39.899619923456854,0.004956735 ,0.018203784 ,0.008412487
1683516193962445707.png,-0.17023732,9.895159,0.67364216,116.54249806121767,39.899619923456854,0.0057072267 ,0.044069562 ,0.004171337
1683516194040336332.png,-0.2998115,10.035335,0.51516515,116.54249806121767,39.899619923456854,0.0035081117 ,0.03817035 ,0.0056199604
1683516194107709770.png,-0.027514165,9.961134,0.9020394,116.54249806121767,39.899619923456854,0.0015184365 ,0.05146976 ,0.013526302
1683516194188959770.png,-0.30789432,10.04788,0.656356,116.54227665968095,39.899694874827084,0.0048520155 ,-0.010157816 ,0.022462387
1683516194254421749.png,-0.23226629,9.890025,0.7236043,116.54227665968095,39.899694874827084,0.017976891 ,1.0471976E-4 ,0.008552114
1683516194333422270.png,-0.032168493,9.973238,0.6466547,116.54227665968095,39.899694874827084,0.009599311 ,-0.0069638635 ,0.013439035
1683516194406951957.png,-0.11404061,9.867215,0.47838062,116.54227665968095,39.899694874827084,0.0053930674 ,0.030892327 ,0.005131268
1683516194482378520.png,-0.04845864,9.830084,0.61031073,116.54227665968095,39.899694874827084,-0.010192723 ,0.04935791 ,0.016737707
1683516194565856645.png,-0.34934273,9.939644,0.61520445,116.54227665968095,39.899694874827084,0.008761553 ,0.025830872 ,0.008342674
1683516194645514457.png,-0.07429686,10.1120825,0.8068268,116.54227665968095,39.899694874827084,0.0012391837 ,0.05635668 ,0.0067718774
1683516194710263415.png,-0.31362125,10.076543,0.53641605,116.54227665968095,39.899694874827084,0.012287118 ,-0.010489428 ,0.011309734
1683516194782960811.png,-0.25124753,9.959668,0.7545566,116.54227665968095,39.899694874827084,0.012391837 ,0.010733775 ,0.0075223693
1683516194852087895.png,-0.14336479,9.902638,0.621257,116.54227665968095,39.899694874827084,0.008011062 ,0.011746066 ,0.0113620935
1683516194921723311.png,-0.30591193,10.025903,0.5875083,116.54227665968095,39.899694874827084,0.007871435 ,0.050492376 ,0.0032986724
1683516194992171749.png,-0.13458286,10.04474,0.55220824,116.54227665968095,39.899694874827084,0.008988446 ,-0.012182398 ,0.017907077
1683516195117491019.png,-0.26270136,9.887995,0.5906879,116.54227665968095,39.899694874827084,0.009424778 ,-0.029147 ,0.016894788
1683516195121101436.png,-0.18233281,9.9347105,0.64625245,116.54227665968095,39.899694874827084,0.009424778 ,-0.029147 ,0.016894788
1683516195196023832.png,-0.26762384,10.097766,0.6016724,116.54205044179326,39.899766631882855,0.0050614546 ,0.0628144 ,3.8397242E-4
1683516195354856124.png,-0.24898739,9.907867,0.5380824,116.54205044179326,39.899766631882855,0.013177236 ,-0.012391837 ,0.014294246
1683516195400569144.png,-0.061358597,9.899851,0.61599934,116.54205044179326,39.899766631882855,0.008866273 ,-0.01665044 ,0.020717058
1683516195471574874.png,-0.25727132,9.944536,0.53383994,116.54205044179326,39.899766631882855,0.009738937 ,0.07145378 ,-0.0011868239
1683516195554746228.png,0.07889373,9.914035,0.6718704,116.54205044179326,39.899766631882855,5.410521E-4 ,0.05326745 ,0.010088003
1683516195609647790.png,-0.22058257,9.850914,0.5480423,116.54205044179326,39.899766631882855,0.016109388 ,0.012287118 ,0.0012391837
1683516195675657686.png,-0.16895401,9.825047,0.65593463,116.54205044179326,39.899766631882855,0.004537856 ,0.019320795 ,0.007504916
1683516195743541019.png,-0.22032401,9.929789,0.53373456,116.54205044179326,39.899766631882855,-0.0072431164 ,0.08229227 ,0.0011868239
1683516195802872790.png,0.032752678,9.882986,0.7301932,116.54205044179326,39.899766631882855,-0.01277581 ,0.037035886 ,0.016074482
1683516195900544665.png,-0.13108733,9.992401,0.62297124,116.54205044179326,39.899766631882855,-0.0034382986 ,0.0030892328 ,0.013613568
1683516195933684769.png,-0.08878657,9.986541,0.5900845,116.54205044179326,39.899766631882855,0.003926991 ,0.0064228117 ,0.00572468
1683516196001994665.png,-0.23253444,9.958595,0.47333366,116.54205044179326,39.899766631882855,0.013980087 ,0.0169646 ,-0.007749262
1683516196082316019.png,-0.069230735,10.0276165,0.79295,116.54205044179326,39.899766631882855,-0.0070511303 ,0.039880775 ,0.0113620935
1683516196147499873.png,-0.28934404,9.873304,0.5942025,116.54205044179326,39.899766631882855,0.004939282 ,-0.024818582 ,0.013020156
1683516196234255603.png,-0.14124832,9.996577,0.5673683,116.54182087012781,39.89983440607006,0.010629055 ,0.010541788 ,0.0024609142
1683516196309408728.png,0.054022767,9.885333,0.5797033,116.54182087012781,39.89983440607006,-0.0014137167 ,0.029827677 ,0.0071383966
1683516196373064978.png,-0.24003308,10.007265,0.5284961,116.54182087012781,39.89983440607006,0.0047298423 ,0.022287855 ,-0.0012217305
1683516196443364978.png,-0.02642241,10.064726,0.7261805,116.54182087012781,39.89983440607006,0.0014660766 ,-0.011047934 ,0.010227629
1683516196521281644.png,-0.3789734,9.9284,0.5925745,116.54182087012781,39.89983440607006,-0.0029146997 ,0.04923574 ,-0.006387905
1683516196594666019.png,-0.17078319,9.768027,0.6309583,116.54182087012781,39.89983440607006,-0.0026529005 ,0.059027035 ,-0.0027750735
1683516196668587373.png,-0.31459808,9.88131,0.61960024,116.54182087012781,39.89983440607006,-0.0045204028 ,0.018884463 ,-9.0757123E-4
1683516196753941540.png,-0.23670992,9.932519,0.68103546,116.54182087012781,39.89983440607006,-0.004555309 ,0.015289084 ,-4.712389E-4
1683516196812319665.png,-0.26248112,10.013357,0.6495182,116.54182087012781,39.89983440607006,-0.0024085543 ,-0.0029670596 ,0.0016580628
