Time_Stamp,Latitude,Longitude,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Index,Distance
1700454522584.0,39.9489561,116.3325548,1.9812019,9.504981,6.706159,0.3274354,0.17603482,0.2986733,35454,863.7382390750106
1700454558602.0,39.948955,116.3325727,4.4759603,11.089942,5.5162406,0.5640571,-0.1130511,-0.6299703,37254,907.8912091602356
1700454558654.0,39.9489561,116.3325924,4.6938324,12.240954,4.3041763,-0.24035011,-0.19361167,-0.4050665,37257,908.0001960306644
1700454558656.0,39.9489603,116.3326099,4.820725,11.389217,5.4402246,-0.31158963,-0.09653952,-0.38029912,37258,908.0352082626032
1700454558660.0,39.9489649,116.3326288,4.829105,9.658808,7.117962,-0.1254348,-0.4785697,-0.5595297,37259,908.0673080629014
1700454558663.0,39.9489698,116.3326483,4.882974,8.69155,7.0946183,0.08921583,-0.7564703,-0.80081195,37260,908.1096425961024
1700454558667.0,39.9489736,116.3326689,4.7626657,9.016563,5.5647235,0.1849564,-0.5348955,-0.8705867,37261,908.12263322566
1700454558678.0,39.9489777,116.3326815,4.0761285,9.390059,4.3795934,0.14194638,-0.21797957,-0.7733814,37262,908.1530620385416
1700454558678.0,39.9489832,116.3326928,3.1160536,9.397242,4.1401734,0.042743705,-0.18575534,-0.5488771,37263,908.181090074814
1700454558678.0,39.9489888,116.3327054,2.1583729,8.935161,4.299388,-0.05619266,-0.4275702,-0.2660496,37264,908.2058119105384
1700454558678.0,39.9489937,116.3327222,1.7196354,8.286332,4.1760864,-0.11518163,-0.7338335,-0.03062633,37265,908.2297703415528
1700454558682.0,39.948998,116.3327382,1.7621324,7.479486,3.7469256,-0.13901691,-0.9434241,0.090813726,37266,908.2526121827495
1700454558692.0,39.9490023,116.3327527,2.0009542,6.871359,3.289633,-0.11611374,-1.031841,0.112119,37267,908.2718599644749
1700454558693.0,39.9490184,116.3327995,2.3092074,6.3380504,2.9622262,-0.049934234,-1.0127994,0.033422645,37268,908.2919116423344
1700454558714.0,39.9490763,116.3330615,2.554613,6.0609217,2.9233203,0.062983714,-0.95567465,-0.09361004,37269,908.3114629828276
1700454559571.0,39.9490826,116.3331207,1.1623849,7.3148847,1.9967642,-0.14993586,0.66831976,0.38655755,37302,909.0916248426752
1700454560586.0,39.9490838,116.3331356,1.1953052,5.9448028,3.728969,0.2961433,0.4259723,-0.11944269,37353,910.4295387119084
1700454561595.0,39.9490853,116.3331492,1.9237411,8.154651,4.1066546,-0.05592634,0.77697664,0.028762119,37404,911.7528311186436
1700454597592.0,39.9490903,116.3331719,1.602918,11.269507,4.8979383,-0.13355742,0.588425,0.54674655,39202,956.517034549057
1700454597650.0,39.9490938,116.3331887,0.85652566,7.390302,8.285733,-0.51505494,-0.3294328,0.48283073,39205,956.5960238252296
1700454597650.0,39.9490963,116.3332051,1.1988965,6.979098,7.1460934,-0.35140383,-0.18029587,0.32317436,39206,956.6120616097628
1700454597650.0,39.949099,116.3332198,1.033098,7.015011,5.507262,-0.27017748,0.36405385,0.24900538,39207,956.6341426805284
1700454597651.0,39.9491003,116.333235,0.6907272,6.9132576,4.4681787,-0.31878015,0.7869635,0.23835275,39208,956.6665963283382
1700454597651.0,39.9491002,116.3332503,0.19692309,6.473323,4.4119153,-0.38482648,0.8313051,0.26112276,39209,956.6702632193508
1700454597653.0,39.9491036,116.333265,-0.050876785,6.045359,4.6112323,-0.3556649,0.6900245,0.27137592,39210,956.6865224858752
1700454597653.0,39.949108,116.3332803,-0.14185645,5.763442,4.656722,-0.23555642,0.5383576,0.298407,39211,956.703659793986
1700454597662.0,39.9491123,116.3332959,0.048482586,5.6886234,4.243124,-0.11638005,0.5498092,0.32317436,39212,956.7189596178246
1700454597663.0,39.949116,116.3333128,0.2873042,5.949591,3.804985,-0.038083173,0.6139913,0.37031227,39213,956.7358225369378
1700454597663.0,39.9491191,116.3333285,0.53330845,6.055535,3.50152,-0.036218964,0.64981085,0.37936702,39214,956.7538925904038
1700454597663.0,39.9491252,116.3333431,0.8726865,6.2686186,3.364452,-0.039547913,0.72318083,0.3306312,39215,956.7718101951364
1700454597681.0,39.9491121,116.3334519,0.92057055,6.679823,3.7978024,0.042077914,0.68949187,0.3005375,39216,956.7908995098346
1700454597701.0,39.9490231,116.3335029,0.8583213,7.1610575,4.2281604,0.14021532,0.537825,0.3030675,39217,956.8102966652492
1700454597729.0,39.948931,116.3335219,1.0319009,7.663241,4.024653,0.14101428,0.45486757,0.31425276,39218,956.8332816247724
1700454598583.0,39.9489063,116.3335259,2.328361,8.761581,5.8903346,0.13422322,-0.09960215,0.14181322,39252,957.69520238372
1700454599583.0,39.9488932,116.3335322,0.86251116,8.806473,3.2345665,0.14168006,0.14021532,-0.37444016,39302,958.935111010127
1700454600565.0,39.9488858,116.333536,0.26874915,7.4681134,2.6168625,0.00066578976,-0.30173594,0.13781849,39351,960.2029388886828
1700454635599.0,39.9488709,116.3335431,3.851672,10.414778,6.223129,-0.02609896,-0.939163,-0.14700638,41101,1004.5307145175396
1700454635636.0,39.94886,116.3335487,3.7600937,9.67018,4.59986,-0.16724639,-0.950082,-0.30573067,41103,1004.5934710493532
1700454635650.0,39.9488512,116.3335522,3.7600937,9.67018,4.59986,-0.34248227,-0.75513875,-0.25513065,41104,1004.6199067472016
1700454635650.0,39.9488421,116.3335526,3.4123359,8.817246,4.8141413,-0.45073968,-0.58988976,-0.25459802,41105,1004.6533639139234
1700454635650.0,39.9488338,116.3335496,3.1016884,7.662044,5.201403,-0.41531965,-0.43902177,-0.36804858,41106,1004.695485991896
1700454635652.0,39.948824,116.3335486,2.670732,6.5140243,5.547964,-0.25659537,-0.38469332,-0.59215343,41107,1004.695485991896
1700454635656.0,39.9488137,116.3335512,1.9710265,5.770026,5.8388596,-0.00079894776,-0.5298355,-0.81785613,41108,1004.715336954495
1700454635661.0,39.9488026,116.333555,1.1336545,5.239112,5.631761,0.2451438,-0.8070704,-0.9990841,41109,1004.7282358585192
1700454635664.0,39.9487915,116.3335581,0.50158525,5.0523643,4.7267528,0.3724428,-1.0422273,-1.0873679,41110,1004.743328093168
